au.com.dius:pact-jvm-matchers_2.10:2015-07-08,0,1.7.7,2.10.5,0,0,0,0,0,3.3.2,0,0
au.com.dius:pact-jvm-matchers_2.11:2014-09-24,0,1.7.5,2.11.2,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-matchers_2.11:2014-10-28,0,1.7.5,2.11.2,0,0,0,0,0,3.3.2,0,0
au.com.dius:pact-jvm-matchers_2.11:2015-01-29,0,1.7.5,2.11.4,0,0,0,0,0,3.3.2,0,0
au.com.dius:pact-jvm-matchers_2.11:2015-06-14,0,1.7.5,2.11.6,0,0,0,0,0,3.3.2,0,0
au.com.dius:pact-jvm-matchers_2.11:2015-11-28,0,1.7.7,2.11.7,0,0,0,0,0,3.3.2,0,0
au.com.dius:pact-jvm-matchers_2.11:2016-07-31,0,1.7.7,2.11.8,0,0,0,0,0,3.3.2,0,0
au.com.dius:pact-jvm-matchers_2.11:2016-10-22,0,1.7.21,2.11.8,0,0,0,0,0,3.4,0,0
au.com.dius:pact-jvm-matchers_2.11:2018-04-14,0,1.7.21,2.11.12,0,0,0,0,0,3.4,0,0
au.com.dius:pact-jvm-model_2.10:2014-05-05,0,0,2.10.3,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-model_2.10:2014-07-20,0,1.7.5,2.1,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-model_2.10:2014-10-26,0,1.7.5,2.10.4,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-model_2.10:2015-06-23,0,1.7.5,2.10.5,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-model_2.11:2014-07-20,0,1.7.5,2.11,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-model_2.11:2014-08-07,0,1.7.5,2.11.1,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-model_2.11:2014-10-08,0,1.7.5,2.11.2,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-model_2.11:2015-01-07,0,1.7.5,2.11.4,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-model:2017-04-14,0,1.7.21,0,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-model:2017-09-15,0,1.7.21,0,22,0,0,0,0,0,0,0
au.com.dius:pact-jvm-model:2017-09-27,0,1.7.21,0,23,0,0,0,0,0,0,0
au.com.dius:pact-jvm-model:2018-01-21,0,1.7.25,0,18,0,0,0,0,3.4,0,0
au.com.dius:pact-jvm-provider_2.10:2014-05-06,0,0,2.10.3,0,0,0,2.4,0,0,0,0
au.com.dius:pact-jvm-provider_2.10:2014-08-06,0,1.7.5,2.1,0,0,0,2.4,0,0,0,0
au.com.dius:pact-jvm-provider_2.10:2015-01-07,0,1.7.5,2.10.4,0,0,0,2.4,0,0,0,0
au.com.dius:pact-jvm-provider_2.10:2015-06-23,0,1.7.5,2.10.5,0,0,0,2.4,0,0,0,0
au.com.dius:pact-jvm-provider_2.11:2014-08-06,0,1.7.5,2.11,0,0,0,2.4,0,0,0,0
au.com.dius:pact-jvm-provider_2.11:2014-09-18,0,1.7.5,2.11.1,0,0,0,2.4,0,0,0,0
au.com.dius:pact-jvm-provider_2.11:2014-09-29,0,1.7.5,2.11.2,0,0,0,2.4,0,0,0,0
au.com.dius:pact-jvm-provider_2.11:2015-02-28,0,1.7.5,2.11.4,0,0,0,2.4,0,0,0,0
au.com.dius:pact-jvm-provider_2.11:2015-07-25,0,1.7.7,2.11.6,0,0,0,2.4,0,0,0,0
au.com.dius:pact-jvm-provider_2.11:2015-10-20,0,1.7.7,2.11.7,0,0,0,2.4,0,0,0,0
au.com.dius:pact-jvm-provider_2.11:2016-07-31,0,1.7.7,2.11.8,0,0,0,2.4,0,0,0,0
au.com.dius:pact-jvm-provider_2.11:2016-08-07,0,1.7.21,2.11.8,0,0,0,2.5,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.10:2014-08-06,0,1.7.5,2.1,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.10:2014-09-22,0,1.7.5,2.10.4,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.10:2015-06-23,0,1.7.5,2.10.5,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.10:2015-09-17,0,1.7.7,2.10.5,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.11:2014-08-06,0,1.7.5,2.11,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.11:2014-08-07,0,1.7.5,2.11.1,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.11:2014-09-23,0,1.7.5,2.11.2,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.11:2015-05-09,0,1.7.5,2.11.4,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.11:2015-07-08,0,1.7.7,2.11.6,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.11:2015-10-06,0,1.7.7,2.11.7,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.11:2016-07-06,0,1.7.7,2.11.8,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-gradle_2.11:2017-01-04,0,1.7.21,2.11.8,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-junit_2.11:2016-03-29,4.12,1.7.7,2.11.7,0,0,0,0,0,3.3.2,0,4.12
au.com.dius:pact-jvm-provider-junit_2.11:2016-07-06,4.12,1.7.7,2.11.8,0,0,0,0,0,3.3.2,0,4.12
au.com.dius:pact-jvm-provider-junit_2.11:2017-06-24,4.12,1.7.21,2.11.8,0,0,0,0,0,3.4,0,4.12
au.com.dius:pact-jvm-provider-junit_2.11:2018-04-14,4.12,1.7.21,2.11.12,0,0,0,0,0,3.4,0,4.12
au.com.dius:pact-jvm-provider-lein_2.10:2015-08-29,0,1.7.7,2.10.5,0,0,0,0,0,0,1.7.0,0
au.com.dius:pact-jvm-provider-lein_2.10:2015-12-12,0,1.7.7,2.10.5,0,0,0,0,1.1.3,0,1.6.0,0
au.com.dius:pact-jvm-provider-lein_2.10:2016-07-15,0,1.7.7,2.10.6,0,0,0,0,1.1.3,0,1.6.0,0
au.com.dius:pact-jvm-provider-lein_2.10:2017-08-17,0,1.7.21,2.10.6,0,0,0,0,1.1.7,0,1.8.0,0
au.com.dius:pact-jvm-provider-lein_2.11:2015-08-29,0,1.7.7,2.11.7,0,0,0,0,0,0,1.7.0,0
au.com.dius:pact-jvm-provider-lein_2.11:2015-10-20,0,1.7.7,2.11.7,0,0,0,0,1.1.3,0,1.6.0,0
au.com.dius:pact-jvm-provider-lein_2.11:2016-07-15,0,1.7.7,2.11.8,0,0,0,0,1.1.3,0,1.6.0,0
au.com.dius:pact-jvm-provider-lein_2.11:2016-08-07,0,1.7.21,2.11.8,0,0,0,0,1.1.7,0,1.8.0,0
au.com.dius:pact-jvm-provider-maven_2.10:2015-01-07,0,1.7.5,2.10.4,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-maven_2.10:2015-06-17,0,1.7.5,2.10.5,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-maven_2.10:2015-11-28,0,1.7.7,2.10.5,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-maven_2.10:2016-07-15,0,1.7.7,2.10.6,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-maven_2.11:2015-05-21,0,1.7.5,2.11.4,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-maven_2.11:2015-06-14,0,1.7.5,2.11.6,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-maven_2.11:2015-07-07,0,1.7.7,2.11.6,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-maven_2.11:2015-08-02,0,1.7.7,2.11.7,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.10:2014-06-06,0,0,2.10.3,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.10:2014-07-20,0,1.7.5,2.1,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.10:2015-05-09,0,1.7.5,2.10.4,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.10:2015-06-10,0,1.7.5,2.10.5,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.11:2014-08-06,0,1.7.5,2.11,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.11:2014-09-18,0,1.7.5,2.11.1,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.11:2014-10-26,0,1.7.5,2.11.2,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.11:2015-03-30,0,1.7.5,2.11.4,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.11:2015-07-25,0,1.7.7,2.11.6,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.11:2015-11-14,0,1.7.7,2.11.7,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.11:2016-06-18,0,1.7.7,2.11.8,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-provider-specs2_2.11:2017-06-24,0,1.7.21,2.11.8,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-server_2.10:2014-02-19,0,0,2.10.3,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-server_2.10:2014-07-20,0,1.7.5,2.1,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-server_2.10:2014-11-24,0,1.7.5,2.10.4,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-server_2.10:2015-06-10,0,1.7.5,2.10.5,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-server_2.11:2014-08-06,0,1.7.5,2.11,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-server_2.11:2014-08-07,0,1.7.5,2.11.1,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-server_2.11:2014-12-15,0,1.7.5,2.11.2,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-server_2.11:2015-01-07,0,1.7.5,2.11.4,0,0,0,0,0,0,0,0
au.com.dius:pact-jvm-server_2.11:2015-07-25,0,1.7.7,2.11.6,0,0,0,0,1.1.2,0,0,0
au.com.dius:pact-jvm-server_2.11:2015-08-02,0,1.7.7,2.11.7,0,0,0,0,1.1.2,0,0,0
au.com.dius:pact-jvm-server_2.11:2016-07-15,0,1.7.7,2.11.8,0,0,0,0,1.1.2,0,0,0
au.com.dius:pact-jvm-server_2.11:2017-09-28,0,1.7.21,2.11.8,0,0,0,0,1.1.7,0,0,0
au.com.dius:pact-specification-test_2.10:2014-07-11,0,0,2.10.3,0,0,0,0,0,0,0,0
au.com.dius:pact-specification-test_2.10:2014-08-06,0,1.7.5,2.1,0,0,0,0,0,0,0,0
au.com.dius:pact-specification-test_2.10:2015-02-28,0,1.7.5,2.10.4,0,0,0,0,0,0,0,0
au.com.dius:pact-specification-test_2.10:2015-06-14,0,1.7.5,2.10.5,0,0,0,0,0,0,0,0
au.com.dius:pact-specification-test_2.11:2014-07-20,0,1.7.5,2.11,0,0,0,0,0,0,0,0
au.com.dius:pact-specification-test_2.11:2014-09-18,0,1.7.5,2.11.1,0,0,0,0,0,0,0,0
au.com.dius:pact-specification-test_2.11:2014-11-08,0,1.7.5,2.11.2,0,0,0,0,0,0,0,0
au.com.dius:pact-specification-test_2.11:2015-02-05,0,1.7.5,2.11.4,0,0,0,0,0,0,0,0
au.com.dius:pact-specification-test_2.11:2015-07-02,0,1.7.7,2.11.6,0,0,0,0,0,0,0,0
au.com.dius:pact-specification-test_2.11:2016-05-04,0,1.7.7,2.11.7,0,0,0,0,0,0,0,0
au.com.dius:pact-specification-test_2.11:2016-07-06,0,1.7.7,2.11.8,0,0,0,0,0,0,0,0
au.com.dius:pact-specification-test_2.11:2016-10-22,0,1.7.21,2.11.8,0,0,0,0,0,0,0,0
be.doeraene:scalajs-jquery_sjs0.6_2.11:2015-01-30,0,0,2.11.2,0,0,0,0,0,0,0,0
be.doeraene:scalajs-jquery_sjs0.6_2.11:2015-02-02,0,0,2.11.5,0,0,0,0,0,0,0,0
be.doeraene:scalajs-jquery_sjs0.6_2.11:2015-09-30,0,0,2.11.6,0,0,0,0,0,0,0,0
be.doeraene:scalajs-jquery_sjs0.6_2.11:2016-02-13,0,0,2.11.7,0,0,0,0,0,0,0,0
be.objectify:deadbolt-java_2.11:2015-04-03,0,0,2.11.1,0,0,0,0,0,0,0,0
be.objectify:deadbolt-java_2.11:2015-09-09,0,0,2.11.6,0,0,0,0,0,0,0,0
be.objectify:deadbolt-java_2.11:2016-10-18,0,0,2.11.7,0,0,0,0,0,0,0,0
be.objectify:deadbolt-java_2.11:2017-06-24,0,0,2.11.11,0,0,0,0,0,0,0,0
be.wegenenverkeer:akka-persistence-pg_2.12:2017-03-21,0,0,2.12.1,0,0,0,0,0,0,0,0
be.wegenenverkeer:akka-persistence-pg_2.12:2017-07-13,0,0,2.12.2,0,0,0,0,0,0,0,0
be.wegenenverkeer:akka-persistence-pg_2.12:2017-08-03,0,0,2.12.3,0,0,0,0,0,0,0,0
be.wegenenverkeer:akka-persistence-pg_2.12:2017-12-13,0,0,2.12.4,0,0,0,0,0,0,0,0
biz.enef:slogging_2.11:2015-05-12,0,0,2.11.6,0,0,0,0,0,0,0,0
biz.enef:slogging_2.11:2016-01-23,0,0,2.11.7,0,0,0,0,0,0,0,0
biz.enef:slogging_2.11:2016-11-20,0,0,2.11.8,0,0,0,0,0,0,0,0
biz.enef:slogging_2.11:2017-07-11,0,0,2.11.11,0,0,0,0,0,0,0,0
biz.enef:slogging_sjs0.6_2.11:2015-05-12,0,0,2.11.6,0,0,0,0,0,0,0,0
biz.enef:slogging_sjs0.6_2.11:2016-01-23,0,0,2.11.7,0,0,0,0,0,0,0,0
biz.enef:slogging_sjs0.6_2.11:2016-11-20,0,0,2.11.8,0,0,0,0,0,0,0,0
biz.enef:slogging_sjs0.6_2.11:2017-10-04,0,0,2.11.11,0,0,0,0,0,0,0,0
biz.enef:slogging-http_sjs0.6_2.11:2015-05-15,0,0,2.11.6,0,0,0,0,0,0,0,0
biz.enef:slogging-http_sjs0.6_2.11:2016-01-23,0,0,2.11.7,0,0,0,0,0,0,0,0
biz.enef:slogging-http_sjs0.6_2.11:2016-11-20,0,0,2.11.8,0,0,0,0,0,0,0,0
biz.enef:slogging-http_sjs0.6_2.11:2017-07-11,0,0,2.11.11,0,0,0,0,0,0,0,0
biz.enef:slogging-slf4j_2.11:2015-05-15,0,1.8.0-beta2,2.11.6,0,0,0,0,0,0,0,0
biz.enef:slogging-slf4j_2.11:2016-01-23,0,1.7.12,2.11.7,0,0,0,0,0,0,0,0
biz.enef:slogging-slf4j_2.11:2016-11-20,0,1.7.12,2.11.8,0,0,0,0,0,0,0,0
biz.enef:slogging-slf4j_2.11:2017-07-11,0,1.7.12,2.11.11,0,0,0,0,0,0,0,0
biz.enef:slogging-winston_sjs0.6_2.11:2015-05-15,0,0,2.11.6,0,0,0,0,0,0,0,0
biz.enef:slogging-winston_sjs0.6_2.11:2016-01-23,0,0,2.11.7,0,0,0,0,0,0,0,0
biz.enef:slogging-winston_sjs0.6_2.11:2016-06-10,0,0,2.11.8,0,0,0,0,0,0,0,0
biz.enef:slogging-winston_sjs0.6_2.11:2017-10-04,0,0,2.11.11,0,0,0,0,0,0,0,0
br.com.caelum:vraptor:2010-04-27,0,1.5.6,0,0,0,0,0,0,0,0,0
br.com.caelum:vraptor:2010-07-06,0,1.5.6,0,0,0,0,1.3.2,0,0,0,0
br.com.caelum:vraptor:2011-02-01,0,1.6.1,0,r07,0,0,1.3.2,0,0,0,0
br.com.caelum:vraptor:2013-10-02,0,1.6.1,0,11.0.2,0,0,1.3.2,0,0,0,0
br.com.caelum:vraptor:2013-11-07,0,1.7.5,0,15,0,0,0,0,0,0,0
br.com.caelum:vraptor:2014-08-13,0,1.6.1,0,11.0.2,0,0,0,0,0,0,0
br.com.caelum:vraptor:2015-05-04,0,1.6.6,0,11.0.2,0,0,0,0,0,0,0
br.com.caelum:vraptor:2018-06-28,0,1.7.25,0,15,0,0,0,0,0,0,0
br.com.objectos:way-base:2013-11-21,0,0,0,14.0.1,0,0,0,0.9.29,0,0,0
br.com.objectos:way-base:2013-12-25,0,0,0,15,0,0,0,0.9.29,0,0,0
br.com.objectos:way-base:2014-02-17,0,0,0,16,0,0,0,0.9.29,0,0,0
br.com.objectos:way-base:2015-02-22,0,0,0,18,0,0,0,0.9.29,0,0,0
br.com.objectos:way-sqlunit:2013-12-16,0,0,0,14.0.1,0,0,0,0.9.29,0,0,0
br.com.objectos:way-sqlunit:2013-12-25,0,0,0,15,0,0,0,0.9.29,0,0,0
br.com.objectos:way-sqlunit:2014-11-17,0,1.6.1,0,0,0,0,0,0,0,0,0
br.com.objectos:way-sqlunit:2015-05-02,0,1.7.7,0,0,0,0,0,0,0,0,0
ca.uhn.hapi.fhir:hapi-fhir-android:2015-09-16,0,0,0,0,0,0,2.4,0,3.3.2,0,0
ca.uhn.hapi.fhir:hapi-fhir-android:2015-11-15,0,1.7.12,0,0,0,0,2.4,0,3.4,0,0
ca.uhn.hapi.fhir:hapi-fhir-android:2016-02-04,0,1.7.14,0,0,0,0,2.4,0,3.4,0,0
ca.uhn.hapi.fhir:hapi-fhir-android:2016-04-20,0,1.7.21,0,0,0,0,2.4,0,3.4,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2014-05-12,0,1.7.6,0,0,0,0,2.4,1.1.1,3.2.1,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2014-07-30,0,1.7.7,0,0,0,0,2.4,1.1.1,3.2.1,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2014-09-07,0,1.7.7,0,0,0,0,2.4,1.1.1,3.3.2,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2014-12-17,0,1.7.7,0,0,0,0,2.4,1.1.2,3.3.2,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2015-09-16,0,1.7.10,0,0,0,0,2.4,1.1.2,3.3.2,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2015-11-15,0,1.7.12,0,0,0,0,2.4,1.1.3,3.4,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2016-02-04,0,1.7.14,0,0,0,0,2.4,1.1.3,3.4,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2016-04-20,0,1.7.21,0,0,0,0,2.4,1.1.5,3.4,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2017-04-20,0,1.7.25,0,0,0,0,2.5,1.2.2,3.4,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2017-06-08,0,1.7.25,0,0,0,0,2.5,1.2.2,3.5,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2017-11-23,0,1.7.25,0,0,0,0,2.5,1.2.3,3.6,0,0
ca.uhn.hapi.fhir:hapi-fhir-base:2018-03-28,0,1.7.25,0,23,0,0,2.5,1.2.3,3.6,0,0
